reaction_id,level_A_module,level_B_subsystems,level_C_family,n_reactants,n_products,rate_law,reverse_partner_id,net_particle_number_change,free_ATP_net,free_ADP_net,free_AMP_net,free_GTP_net,free_GDP_net,free_PPi_net,free_Pi_PO4_net,free_CP_net,candidate_label,candidate_reason,required_assumption,conservation_consequence,osmotic_consequence,ionic_strength_consequence,data_needed_to_validate,HUMAN_REVIEW_REQUIRED
re0000000826,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,2,1,k1 * RF3 * GDP,re0000000825,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000827,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,2,1,k1 * RF3 * GTP,re0000000828,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000828,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,1,2,k1 * RF3_GTP,re0000000827,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000829,termination_recycling,Termination_B_RF1,reversible_binding_step,2,1,k1 * RF3_GDP * termRS70SUAA0004_tRNAGlyGCC_RF1,re0000000830,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000830,termination_recycling,Termination_B_RF1,reversible_binding_step,1,2,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GDP,re0000000829,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000831,termination_recycling,Termination_B_RF1,reversible_binding_step,2,1,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1 * RF3_GTP,re0000000832,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000832,termination_recycling,Termination_B_RF1,reversible_binding_step,1,2,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,re0000000831,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000833,termination_recycling,Termination_B_RF1,reversible_binding_step,2,1,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1 * RF3,re0000000834,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000834,termination_recycling,Termination_B_RF1,reversible_binding_step,1,2,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3,re0000000833,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000835,termination_recycling,Termination_B_RF1,termination_recycling_step,1,7,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,,6,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000836,termination_recycling,Termination_B_RF1,termination_recycling_step,1,7,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,,6,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000837,termination_recycling,Termination_B_RF1,termination_recycling_step,1,7,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,,6,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000838,termination_recycling,Termination_B_RF1,reversible_binding_step,1,2,k1 * termRS70SUAA0004_tRNAGlyGCC_RF1_RF3_GTP,re0000000839,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000839,termination_recycling,Termination_B_RF1,reversible_binding_step,2,1,k1 * termRS70SUAA0004_tRNAGlyGCC_RF3_GTP * RF1,re0000000838,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000840,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,1,1,k1 * termRS70SUAA0004_tRNAGlyGCC_RF3_GTP,re0000000841,0,0,0,0,-1,1,0,1,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000841,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,1,1,k1 * termRS70SUAA0004_tRNAGlyGCC_RF3_GDP_PO4,re0000000840,0,0,0,0,1,-1,0,-1,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000842,termination_recycling,Termination_B_RF1|Termination_B_RF2,reversible_binding_step,1,2,k1 * termRS70SUAA0004_tRNAGlyGCC_RF3_GDP_PO4,re0000000868,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
